0.7303152632	google
0.7113234295	south
0.7102926025	rt
0.7054688415	gis
0.7019970065	genome
0.7015015194	sleep
0.7007058778	compass
0.6999754543	cognitive
0.6986650150	rna
0.6985201266	pcr
0.6983459481	mbs
0.6950112917	wearable
0.6948484822	cannabis
0.6943997464	cytometry
0.6926984465	agent
0.6901932852	immunization
0.6896947541	medicine
0.6895858125	child
0.6890924422	neighbourhood
0.6890924422	cigarette
0.6889060713	flow
0.6872655580	architecture
0.6872043506	antibodies
0.6867859126	ci
0.6865835011	journal
0.6824637974	schools
0.6818560691	−
0.6805032819	open
0.6800339511	food
0.6799736090	job
0.6798709698	communication
0.6785595625	lens
0.6778752779	imaging
0.6775784203	herpes
0.6765819619	psychosocial
0.6748814213	equity
0.6742814828	procedure
0.6718035337	young
0.6709316654	unit
0.6704724552	hsv
0.6700564760	maternal
0.6692935133	virus
0.6689724063	diabetes
0.6683507820	mobility
0.6674746351	dental
0.6664095158	pandemic
0.6654883712	healthcare
0.6650720015	antibody
0.6647527338	sports
0.6646717435	generation
0.6640022327	demands
0.6633957393	µl
0.6633957393	conditional
0.6622232946	canadian
0.6614269240	deep
0.6604491677	devices
0.6599378644	probability
0.6564577436	cartoons
0.6549361774	statistical
0.6548451368	science
0.6533337923	nurses
0.6523069599	patients
0.6504136707	sars
0.6502165577	offices
0.6497509701	health
0.6491220503	genetic
0.6491136561	cohort
0.6485668604	built
0.6478781317	intensive
0.6476535035	disease
0.6474085704	recreation
0.6472217733	tract
0.6470523982	state
0.6464772727	neural
0.6463903416	based
0.6458841085	housing
0.6457258898	school
0.6451332043	interval
0.6449192271	surveillance
0.6448986545	electronic
0.6448394016	study
0.6438157552	canada
0.6435866997	sequence
0.6434201047	interoperability
0.6416301697	adolescence
0.6413362729	public
0.6411815901	social
0.6408900735	organization
0.6407172033	intention
0.6402248610	data
0.6394706645	cov
0.6393267726	newly
0.6385022420	workplace
0.6377432219	care
0.6375367792	evolution
0.6373448542	youth
0.6372906843	aggregate
0.6356058228	protein
0.6350134581	results
0.6346220429	cell
0.6337715895	technology
0.6337449185	factor
0.6328742498	adults
0.6319892971	molecular
0.6305092259	coverage
0.6289979824	order
0.6288859458	psychological
0.6287550957	traditional
0.6275755700	medical
0.6266124340	severe
0.6258167416	primary
0.6255255999	viral
0.6254862188	immune
0.6254012362	activity
0.6252830147	effectiveness
0.6247868279	identification
0.6246878107	clinical
0.6239852782	prior
0.6234236254	model
0.6233201512	global
0.6229601013	origin
0.6228717878	states
0.6226180927	interventions
0.6225158379	analysis
0.6220536421	vaccine
0.6219348988	infection
0.6215622608	network
0.6209871547	risk
0.6205510104	diagnosed
0.6202115282	scientific
0.6197727070	world
0.6191230581	related
0.6188240024	population
0.6180819293	routine
0.6179616294	single
0.6174662898	improve
0.6166557027	policy
0.6156389909	status
0.6152859604	role
0.6147835376	estimates
0.6145575745	level
0.6144757014	literature
0.6144073155	net
0.6138677150	independent
0.6138543660	effects
0.6132823614	distancing
0.6130538565	peer
0.6124835143	evidence
0.6124625949	understanding
0.6123618534	depend
0.6122514068	nature
0.6120063921	information
0.6114456986	determinants
0.6109868534	intelligence
0.6106665049	covid
0.6106590527	laboratory
0.6102777016	growth
0.6101622871	development
0.6099704930	review
0.6097559870	understand
0.6096815936	document
0.6096789177	function
0.6093168430	vaccines
0.6090991677	density
0.6083364166	prevalence
0.6081630775	government
0.6079041466	scoping
0.6070701208	provide
0.6065269525	facilities
