0.7502484172	atacama
0.7422342696	aedes
0.7417300115	peruvian
0.7385967639	costa
0.7374186660	cryptosporidium
0.7369218708	san
0.7344062343	mycobacterium
0.7328677103	hla
0.7307466022	bacillus
0.7302341066	atlantic
0.7300291309	atp
0.7299738317	venezuela
0.7281974038	ebola
0.7279714775	caribbean
0.7278863656	institute
0.7276828156	canada
0.7274038433	ace
0.7271953539	mexico
0.7269633020	ventricular
0.7263870412	neuroscience
0.7257619056	capillary
0.7246239718	lmics
0.7240067094	japanese
0.7235875468	feeding
0.7233383300	pubmed
0.7228521518	lean
0.7224658083	leishmaniasis
0.7224137004	portuguese
0.7222215037	nmr
0.7221191743	hcq
0.7215429154	leprosy
0.7211380876	uv
0.7206689319	fuzzy
0.7201807282	trace
0.7196104676	indigenous
0.7194114155	google
0.7188762044	bcg
0.7184293400	spanish
0.7177593433	hcov
0.7172970052	pm
0.7171863146	game
0.7171254197	ad
0.7167657226	gaussian
0.7167487875	milk
0.7165062400	electrical
0.7154627898	hiv
0.7148276664	college
0.7144859088	corporate
0.7143590027	dna
0.7140715542	nacional
0.7138401454	peru
0.7136479792	europe
0.7135977995	blue
0.7135804493	nelson
0.7126006102	lac
0.7121698375	asia
0.7117306470	nf
0.7112365228	smart
0.7112243018	ct
0.7110376145	tnf
0.7104421173	sect
0.7103787934	zikv
0.7101635979	tgf
0.7096545116	wastewater
0.7091967226	santa
0.7089815595	kernel
0.7085377078	lactose
0.7082771636	citrus
0.7077930515	october
0.7077770894	drinking
0.7077117121	arrhythmias
0.7075880824	brd
0.7075769391	surfactant
0.7075381462	coronaviridae
0.7075060855	mining
0.7073917154	resin
0.7073037038	oc43
0.7072650496	grande
0.7068984292	children's
0.7067538989	pertussis
0.7066672887	modern
0.7065701365	organic
0.7063897097	tpp
0.7062443708	sir
0.7061202513	tuberculosis
0.7058924870	velocity
0.7057825478	argentina
0.7052078372	credit
0.7047811628	basal
0.7045319813	ifn
0.7041261660	african
0.7040722559	azt
0.7038264379	placental
0.7036213732	spain
0.7035380197	salivary
0.7034218172	ai
0.7031926188	music
0.7031436432	plos
0.7027757851	leave
0.7020789827	island
0.7018617160	psychology
0.7017438570	pan
0.7016658505	northeast
0.7008666430	alto
0.7006850904	csf
0.7005509881	ultra
0.7003766015	walking
0.7001766620	scans
0.6999867140	simulator
0.6997744004	internet
0.6987197698	agency
0.6986712765	bogotá
0.6984747681	colombia
0.6983509228	pet
0.6983267940	ecrs
0.6981241196	codon
0.6980345255	white
0.6977736895	migration
0.6976293054	chilean
0.6973265067	traffic
0.6972946891	peptide
0.6972185161	cutaneous
0.6970994728	cox
0.6961480667	cerebral
0.6956625689	editor
0.6955645931	cap
0.6954466361	gamma
