0.7138539143	alcohol
0.7109699128	plant
0.7071943731	fat
0.7018401466	trans
0.6941820432	polymorphisms
0.6887111700	evs
0.6846869378	chinese
0.6823963141	tumor
0.6818894474	products
0.6809784995	cholesterol
0.6797643143	fungal
0.6784755007	diet
0.6751340911	sludge
0.6737256467	nursing
0.6730294263	anti
0.6726815232	test
0.6706572480	detection
0.6664462265	ace2
0.6658638753	content
0.6656872622	rna
0.6655965703	fever
0.6648129191	thrombocytopenia
0.6638381274	food
0.6637325364	china
0.6631386808	life
0.6615950162	blood
0.6598616657	influenza
0.6594047131	level
0.6582536234	pulmonary
0.6576528360	genetic
0.6576151285	imaging
0.6566356348	infarction
0.6566259859	drug
0.6551817406	community
0.6546310297	framework
0.6538522634	group
0.6529527126	home
0.6513436152	preterm
0.6495711672	count
0.6495489593	plasma
0.6494945726	medical
0.6494474247	safety
0.6493969398	disorders
0.6492561894	coronary
0.6488017869	emergency
0.6482930208	elderly
0.6482637583	concern
0.6481970545	access
0.6466446957	control
0.6458250300	kidney
0.6455436975	tehran
0.6446589352	single
0.6445437492	distribution
0.6427370838	inflammatory
0.6426832325	cytokine
0.6426179342	iran
0.6417545859	reduction
0.6417265727	membrane
0.6412603979	coinfections
0.6407547801	period
0.6405455389	double
0.6391170758	pcr
0.6390534627	model
0.6382774199	cp
0.6381922357	global
0.6380320832	liver
0.6376620677	scans
0.6373405382	long
0.6368618124	management
0.6368555448	patient
0.6368393622	il
0.6366997636	developing
0.6359799915	diagnostic
0.6355696445	report
0.6351560103	potential
0.6346847136	factors
0.6331982648	ratio
0.6331893377	cohort
0.6330810989	vitamin
0.6323018647	wastewater
0.6319206629	coronavirus
0.6315832743	antibody
0.6311321629	primary
0.6309507394	bacterial
0.6306404409	national
0.6295393016	analysis
0.6293697937	molecular
0.6292394703	human
0.6279745755	medicine
0.6279722877	type
0.6275273339	angiotensin
0.6273392489	damage
0.6273330767	swot
0.6271429379	nurses
0.6271238520	antibodies
0.6268027119	length
0.6267923022	receptor
0.6262365680	public
0.6252495450	confirmed
0.6247683403	evidence
0.6245655515	aspects
0.6236672613	myocardial
0.6236053813	characteristics
0.6232761198	wuhan
0.6232149911	chronic
0.6229189818	mortality
0.6228712908	december
0.6227502290	care
0.6226935581	viruses
0.6218874681	delivery
0.6218324046	death
0.6209242396	enzyme
0.6207404493	organ
0.6203500981	systems
0.6201407985	tests
0.6192992232	healthy
0.6187966353	pathways
0.6187833065	function
0.6177251033	centers
0.6176650110	genome
0.6172874381	protein
0.6165518580	tissue
0.6157700578	low
0.6155151885	identification
0.6142171284	related
0.6141951487	pneumonia
0.6136498140	cell
0.6135480174	species
0.6134389925	chest
0.6124139849	air
0.6123255792	late
0.6119088780	response
0.6110844006	statins
0.6100497518	induced
0.6099232856	development
0.6095811061	acute
0.6087108624	states
0.6086405983	severity
0.6079426929	surface
0.6079069297	cells
0.6069043932	worldwide
0.6061646045	clinical
0.6053282222	natural
0.6052476783	review
0.6043810550	data
0.6039677714	immune
0.6036492719	pathway
0.6036492719	gastrointestinal
0.6033276177	multiple
0.6026835299	physical
0.6025837025	ecg
0.6016893193	diagnosis
0.6008885069	cancer
0.5995126636	health
0.5994009939	antibiotics
0.5984582406	therapy
0.5982992992	intervention
0.5979223664	hpv
0.5978983874	nps
0.5977792781	hiv
0.5974319303	countries
0.5974178679	np
0.5974021706	common
0.5968941958	case
0.5962881565	ros
0.5960261822	autophagy
0.5956458189	cases
0.5956057904	virus
0.5954865936	thromboembolism
0.5952479156	study
0.5950378158	treatment
0.5950355368	lung
0.5950168363	leishmania
0.5946186338	organization
0.5945989525	diabetes
0.5945778707	disaster
0.5933063745	services
0.5931007928	atorvastatin
0.5929687381	ace1
0.5920517516	host
0.5912203923	od
0.5910275924	information
0.5908115103	symptoms
0.5902565926	risk
0.5900872340	million
0.5897272379	ethical
0.5893253258	injury
0.5891499851	zika
0.5890068157	hcv
0.5890068157	hbv
0.5886726788	platelet
0.5886726788	obesity
0.5886201707	crisis
0.5884356071	signs
0.5880401080	cov
0.5878078893	viral
0.5872116483	ct
0.5869690686	literature
0.5868700869	journal
0.5862330177	ventilation
0.5860965240	administration
0.5860399604	disasters
0.5860251012	spread
0.5845732448	disease
0.5838272396	pressure
0.5833777897	term
0.5831540032	support
0.5826629828	infected
0.5825513565	increase
0.5822438301	provide
0.5802313552	suds
0.5797862114	volunteers
0.5788324352	biosolids
0.5782839739	world
0.5768416712	guidance
0.5762320158	rates
0.5760309521	important
0.5757946135	plts
0.5752403468	heart
0.5751279469	pss
0.5750496923	dataset
0.5741928882	sm
0.5735437588	class
0.5733209413	antigens
0.5732703379	mobile
0.5716660752	hubei
0.5705690556	small
0.5703475203	icu
0.5700970269	foods
0.5698597419	prevent
0.5693589267	infection
0.5692909232	present
0.5682018152	cardiac
0.5681183856	plt
0.5680894798	rbd
0.5666807602	middle
0.5665767604	ps
0.5664476289	pjp
0.5662072620	rt
0.5661874674	vomiting
0.5661746516	sars
0.5659560766	antibiotic
0.5658768138	levels
0.5650083821	
0.5647296047	admitted
0.5645142821	reaction
0.5645142821	chain
0.5643172131	−
0.5641356444	hpv18
0.5641343451	hand
0.5624641516	evaluate
0.5624128791	vaccination
0.5623712792	number
0.5621928312	salt
0.5621004279	diseases
0.5617873401	scan
0.5617721437	efficiency
0.5614224001	acids
0.5614224001	acid
0.5608277429	assess
0.5606011495	factor
0.5593463958	acquired
0.5589817115	respiratory
0.5589699776	develop
0.5589619385	pandemic
0.5586662496	morbidity
0.5584629670	considered
0.5575509074	intake
0.5575229345	patients
0.5569140172	effect
0.5568331451	failure
0.5566357590	labor
0.5564830098	history
0.5559200385	responses
0.5555673041	improve
0.5543280430	pm
0.5539539900	sensitivity
0.5536653245	pregnant
0.5526791210	education
0.5526791210	successful
0.5517898804	based
0.5516206048	carriers
0.5516133202	covid
0.5506548802	biological
0.5498653180	sewage
0.5497338372	presence
0.5482587047	mental
0.5478496135	severe
0.5475729632	unit
0.5474612167	rate
0.5462672012	upper
0.5452579617	interactions
0.5438454885	caused
0.5435572923	fatty
0.5430704010	investigate
0.5421967727	province
0.5419361460	epidemiological
0.5414778084	wide
0.5409615529	document
0.5403741463	order
0.5400458352	infectious
0.5357770619	january
0.5354679015	social
0.5352106158	mers
0.5347299261	prevalence
0.5344685211	iranian
0.5343758301	tools
0.5331321090	pre
0.5331293372	vesicles
0.5331293372	susceptibility
0.5310335628	research
0.5298329905	tract
0.5294994142	lead
0.5262884298	compared
0.5253646750	aimed
0.5249475625	understanding
0.5241882547	sputum
0.5221215712	assessment
0.5221215712	rare
0.5221215712	controlled
0.5220033352	challenge
0.5220033352	city
0.5197138218	promising
0.5196801948	expression
0.5193450500	approach
0.5183846704	coronaviruses
0.5180592106	country
0.5173570851	recently
0.5169172852	normal
0.5168690205	models
0.5162525922	older
0.5160075290	efficacy
0.5154120020	major
0.5149672898	inflammation
0.5148904206	reviewed
0.5148904206	preventive
0.5148752572	real
0.5147629085	researchers
0.5147450838	application
0.5137959694	therapeutic
0.5135569548	emerging
0.5134392321	suitable
0.5128638866	testing
0.5128638866	geographical
0.5128638866	paper
0.5124929336	background
0.5124924147	invasive
0.5124924147	categories
0.5123736076	syndrome
0.5117210269	hospital
0.5110950260	conclusion
0.5105473488	vaccines
0.5103339478	land
0.5102867221	methods
0.5097737380	march
0.5094941259	recent
0.5093930387	spike
0.5092392394	increasing
0.5092299124	international
0.5090056529	high
0.5088025965	±
0.5088025965	structural
0.5088025965	performance
0.5088025965	risks
0.5088025965	suspected
0.5078386320	derived
0.5078386320	focused
0.5078386320	spectrum
0.5075590533	role
0.5069433951	cytokines
0.5067839421	molecules
0.5067839421	limitations
0.5067839421	immunocompromised
0.5067839421	sampling
0.5067839421	presentations
0.5066955835	transmission
0.5065271810	previous
0.5048048048	strategy
0.5046325584	key
0.5038034937	storm
0.5033236190	actions
0.5029530419	prevention
0.5029127053	vaccine
0.5028519606	target
0.5024073265	similar
0.5022979694	quality
0.5021668102	numerous
0.5018468267	contact
0.5013847829	laboratory
0.5011681515	hospitals
0.5001899973	complications
0.5001899973	children
0.4987365041	outcomes
0.4986307778	daily
0.4981707790	hypertension
0.4980883923	samples
0.4980303807	applied
0.4980303807	dependent
0.4980303807	accuracy
0.4970848572	reports
0.4968335447	asymptomatic
0.4966846147	individuals
0.4965412777	patterns
0.4956653873	growing
0.4956653873	commonly
0.4956653873	initially
0.4948663197	significant
0.4948218846	results
0.4946242505	issues
0.4946242505	cardiovascular
0.4946122988	trials
0.4944132617	intensive
0.4939539516	association
0.4937677387	early
0.4930814681	measures
0.4929566878	woman
0.4929566878	obtained
0.4929566878	phase
0.4927320255	drugs
0.4922719283	negative
0.4916410037	population
0.4914525177	method
0.4910783527	medications
0.4899355304	effectiveness
0.4899355304	screening
0.4899355304	reduce
0.4898149135	approaches
0.4893844204	total
0.4892525177	age
0.4891686459	mechanisms
0.4881324323	manifestations
0.4877207508	humans
0.4872834486	healthcare
0.4862257516	provided
0.4844293880	rapidly
0.4840748846	treated
0.4833761296	prognosis
0.4833761296	family
0.4833761296	crucial
0.4832128465	features
0.4832128465	agents
0.4827832851	rapid
0.4818908633	direct
0.4818908633	received
0.4818202589	moderate
0.4818202589	comorbidities
0.4818202589	comprehensive
0.4805279871	prognostic
0.4805279871	activation
0.4805279871	recovery
0.4805279871	stated
0.4805279871	settings
0.4805279871	binding
0.4796341044	effective
0.4781003740	proteins
0.4780169321	reduced
0.4778212153	unknown
0.4778212153	parameters
0.4778212153	induce
0.4778212153	availability
0.4778212153	processes
0.4778212153	highest
0.4778132957	incidence
0.4773158352	outbreak
0.4771216389	antiviral
0.4771216389	requires
0.4771216389	experience
0.4757788002	problems
0.4755781992	lower
0.4753159649	past
0.4751312552	higher
0.4736629576	large
0.4719640955	adults
0.4719640955	occur
0.4719640955	status
0.4719640955	relationship
0.4719640955	pandemics
0.4719640955	recommended
0.4719640955	aim
0.4719640955	treatments
0.4706299775	groups
0.4695453582	process
0.4695453582	days
0.4686128743	challenges
0.4670147177	deaths
0.4657126417	form
0.4657126417	initial
0.4657126417	called
0.4657126417	occurs
0.4657126417	required
0.4657126417	identify
0.4657126417	release
0.4657126417	progression
0.4657126417	mechanism
0.4657126417	died
0.4656552105	mild
0.4648927456	critical
0.4648748697	strategies
0.4648621757	findings
0.4641794358	studies
0.4637395074	providing
0.4632213858	cellular
0.4629791012	increased
0.4626448663	suggested
0.4622363835	proposed
0.4618006077	play
0.4618006077	problem
0.4618006077	named
0.4616709899	attention
0.4611938954	epidemic
0.4610469516	highly
0.4597747161	positive
0.4597747161	limited
0.4593925429	hospitalized
0.4592352712	cough
0.4591430092	include
0.4587927380	underlying
0.4583224449	conditions
0.4579521624	declared
0.4579521624	importance
0.4575067910	documented
0.4575067910	efficient
0.4575067910	populations
0.4575067910	impact
0.4572700743	existing
0.4572700743	general
0.4572700743	sample
0.4572700743	options
0.4565295796	involvement
0.4565295796	economic
0.4565295796	issue
0.4564084654	shown
0.4560741168	pathogenesis
0.4554003244	observed
0.4548447569	approved
0.4548447569	concerns
0.4548447569	state
0.4547540567	affected
0.4543121647	affect
0.4543121647	collected
0.4539154021	main
0.4536733052	therapies
0.4536733052	evaluated
0.4530384157	conducted
0.4529152340	admission
0.4527732565	performed
0.4521948390	types
0.4521948390	result
0.4521948390	included
0.4513131211	knowledge
0.4513131211	analyzed
0.4513131211	emerged
0.4508357409	current
0.4507750825	involved
0.4502084338	identified
0.4498903955	entry
0.4498903955	proper
0.4498903955	decrease
0.4495762616	burden
0.4495762616	challenging
0.4495762616	poor
0.4495762616	diagnosed
0.4472422672	effects
0.4456184737	published
0.4456184737	revealed
0.4451530717	significantly
0.4451530717	developed
0.4451530717	widely
0.4430533437	decreased
0.4427028829	leading
0.4427028829	great
0.4423206948	regions
0.4418029767	c
0.4406703035	years
0.4398948313	infections
0.4375539896	showed
0.4361854882	i
0.4332321539	specific
0.4329837847	because
0.4320356709	d
0.4294467598	so
0.4279619242	including
0.4241668193	reported
0.4199238659	year
0.4171976881	like
0.4169229483	m
0.4116047055	j
0.4103031813	most
0.4089748586	n
0.4077837161	associated
0.4073531596	l
0.4070998561	r
0.4062184340	p
0.4052321882	up
0.3985283291	novel
0.3983178925	system
0.3981307754	people
0.3967618186	e
0.3962268211	use
0.3956592256	o
0.3946449902	=
0.3943110581	such
0.3912149665	value
0.3897773481	as
0.3872158756	found
0.3866270967	old
0.3840197048	far
0.3830223211	more
0.3829269979	need
0.3821096961	18
0.3816598214	this
0.3799933738	amount
0.3795190830	time
0.3790356903	do
0.3787935340	on
0.3776447604	17
0.3774706741	2019
0.3757145019	the
0.3756805719	in
0.3745475557	known
0.3721181586	95
0.3696479397	2.5
0.3691055713	other
0.3690221647	well
0.3689687045	by
0.3688585834	used
0.3685579450	for
0.3682550518	than
0.3656319338	a
0.3645363815	with
0.3635252314	2
0.3634839641	especially
0.3620410118	to
0.3561541895	10
0.3544501880	6
0.3530717145	followed
0.3519155156	not
0.3503592120	along
0.3475555658	of
0.3464206144	et
0.3365160045	19
0.3363481233	2016
0.3353936855	f
0.3335183784	mean
0.3335183784	how
0.3317409794	2012
0.3307446660	2017
0.3307446660	2006
0.3289271821	b
0.3259720944	2010
0.3240751616	3
0.3220690161	against
0.3212050658	2018
0.3182340899	&
0.3180517200	2015
0.3180517200	2014
0.3151679082	2003
0.3131414889	s
0.3124893551	besides
0.3124793711	side
0.3098158016	either
0.3072560320	currently
0.3066810496	furthermore
0.3066292523	7
0.3063297366	another
0.3045443301	our
0.3043430873	overall
0.3039284167	would
0.3036150653	us
0.3032629261	thus
0.3029352106	although
0.3024314727	they
0.3017084219	towards
0.3017084219	interest
0.3017084219	best
0.3016824983	considering
0.3006517370	less
0.3003368806	then
0.2992291124	over
0.2991507789	out
0.2991099279	moreover
0.2988128059	24
0.2984510316	31
0.2977337608	while
0.2973215256	within
0.2958257968	each
0.2956082087	regarding
0.2955802972	28
0.2955802972	25
0.2955755798	many
0.2947865215	if
0.2941868764	despite
0.2940662304	given
0.2933721986	therefore
0.2915278763	changes
0.2912267523	who
0.2909970138	23
0.2907032087	several
0.2904046788	three
0.2902873665	appropriate
0.2902873665	day
0.2899813088	among
0.2896306816	taken
0.2895299762	did
0.2891209901	further
0.2879858436	there
0.2879751108	after
0.2875573511	possible
0.2873382539	one
0.2873381672	however
0.2868474780	needs
0.2867874244	few
0.2862296520	no
0.2855976738	since
0.2842257662	four
0.2835880094	two
0.2830929882	all
0.2830532994	21
0.2827863190	being
0.2823526247	serious
